step,reward,confidence_level,fatigue_level,current_mode
7601,1.0,0.005,1.0,exploration
7602,1.0,0.005,1.0,exploration
7603,1.0,0.005,1.0,exploration
7604,1.0,0.005,1.0,exploration
7605,1.0,0.005,1.0,exploration
7606,1.0,0.005,1.0,exploration
7607,1.0,0.005,1.0,exploration
7608,1.0,0.005,1.0,exploration
7609,1.0,0.005,1.0,exploration
7610,1.0,0.005,1.0,exploration
7611,1.0,0.005,1.0,exploration
7612,1.0,0.005,1.0,exploration
7613,1.0,0.005,1.0,exploration
7614,1.0,0.005,1.0,exploration
7615,1.0,0.005,1.0,exploration
7616,1.0,0.005,1.0,exploration
7617,1.0,0.005,1.0,exploration
7618,1.0,0.005,1.0,exploration
7619,1.0,0.005,1.0,exploration
7620,1.0,0.005,1.0,exploration
7621,1.0,0.005,1.0,exploration
7622,1.0,0.005,1.0,exploration
7623,1.0,0.005,1.0,exploration
7624,1.0,0.005,1.0,exploration
7625,1.0,0.005,1.0,exploration
7626,1.0,0.005,1.0,exploration
7627,1.0,0.005,1.0,exploration
7628,1.0,0.005,1.0,exploration
7629,1.0,0.005,1.0,exploration
7630,1.0,0.005,1.0,exploration
7631,1.0,0.005,1.0,exploration
7632,1.0,0.005,1.0,exploration
7633,1.0,0.005,1.0,exploration
7634,1.0,0.005,1.0,exploration
7635,1.0,0.005,1.0,exploration
7636,1.0,0.005,1.0,exploration
7637,1.0,0.005,1.0,exploration
7638,1.0,0.005,1.0,exploration
7639,1.0,0.005,1.0,exploration
7640,1.0,0.005,1.0,exploration
7641,1.0,0.005,1.0,exploration
7642,1.0,0.005,1.0,exploration
7643,1.0,0.005,1.0,exploration
7644,1.0,0.005,1.0,exploration
7645,1.0,0.005,1.0,exploration
7646,1.0,0.005,1.0,exploration
7647,1.0,0.005,1.0,exploration
7648,1.0,0.005,1.0,exploration
7649,1.0,0.005,1.0,exploration
7650,1.0,0.005,1.0,exploration
7651,1.0,0.005,1.0,exploration
7652,1.0,0.005,1.0,exploration
7653,1.0,0.005,1.0,exploration
7654,1.0,0.005,1.0,exploration
7655,1.0,0.005,1.0,exploration
7656,1.0,0.005,1.0,exploration
7657,1.0,0.005,1.0,exploration
7658,1.0,0.005,1.0,exploration
7659,1.0,0.005,1.0,exploration
7660,1.0,0.005,1.0,exploration
7661,1.0,0.005,1.0,exploration
7662,1.0,0.005,1.0,exploration
7663,1.0,0.005,1.0,exploration
7664,1.0,0.005,1.0,exploration
7665,1.0,0.005,1.0,exploration
7666,1.0,0.005,1.0,exploration
7667,1.0,0.005,1.0,exploration
7668,1.0,0.005,1.0,exploration
7669,1.0,0.005,1.0,exploration
7670,1.0,0.005,1.0,exploration
7671,1.0,0.005,1.0,exploration
7672,1.0,0.005,1.0,exploration
7673,1.0,0.005,1.0,exploration
7674,1.0,0.005,1.0,exploration
7675,1.0,0.005,1.0,exploration
7676,1.0,0.005,1.0,exploration
7677,1.0,0.005,1.0,exploration
7678,1.0,0.005,1.0,exploration
7679,1.0,0.005,1.0,exploration
7680,1.0,0.005,1.0,exploration
7681,1.0,0.005,1.0,exploration
7682,1.0,0.005,1.0,exploration
7683,1.0,0.005,1.0,exploration
7684,1.0,0.005,1.0,exploration
7685,1.0,0.005,1.0,exploration
7686,1.0,0.005,1.0,exploration
7687,1.0,0.005,1.0,exploration
7688,1.0,0.005,1.0,exploration
7689,1.0,0.005,1.0,exploration
7690,1.0,0.005,1.0,exploration
7691,1.0,0.005,1.0,exploration
7692,1.0,0.005,1.0,exploration
7693,1.0,0.005,1.0,exploration
7694,1.0,0.005,1.0,exploration
7695,1.0,0.005,1.0,exploration
7696,1.0,0.005,1.0,exploration
7697,1.0,0.005,1.0,exploration
7698,1.0,0.005,1.0,exploration
7699,1.0,0.005,1.0,exploration
7700,1.0,0.005,1.0,exploration
7701,1.0,0.005,1.0,exploration
7702,1.0,0.005,1.0,exploration
7703,1.0,0.005,1.0,exploration
7704,1.0,0.005,1.0,exploration
7705,1.0,0.005,1.0,exploration
7706,1.0,0.005,1.0,exploration
7707,1.0,0.005,1.0,exploration
7708,1.0,0.005,1.0,exploration
7709,1.0,0.005,1.0,exploration
7710,1.0,0.005,1.0,exploration
7711,1.0,0.005,1.0,exploration
7712,1.0,0.005,1.0,exploration
7713,1.0,0.005,1.0,exploration
7714,1.0,0.005,1.0,exploration
7715,1.0,0.005,1.0,exploration
7716,1.0,0.005,1.0,exploration
7717,1.0,0.005,1.0,exploration
7718,1.0,0.005,1.0,exploration
7719,1.0,0.005,1.0,exploration
7720,1.0,0.005,1.0,exploration
7721,1.0,0.005,1.0,exploration
7722,1.0,0.005,1.0,exploration
7723,1.0,0.005,1.0,exploration
7724,1.0,0.005,1.0,exploration
7725,1.0,0.005,1.0,exploration
7726,1.0,0.005,1.0,exploration
7727,1.0,0.005,1.0,exploration
7728,1.0,0.005,1.0,exploration
7729,1.0,0.005,1.0,exploration
7730,1.0,0.005,1.0,exploration
7731,1.0,0.005,1.0,exploration
7732,1.0,0.005,1.0,exploration
7733,1.0,0.005,1.0,exploration
7734,1.0,0.005,1.0,exploration
7735,1.0,0.005,1.0,exploration
7736,1.0,0.005,1.0,exploration
7737,1.0,0.005,1.0,exploration
7738,1.0,0.005,1.0,exploration
7739,1.0,0.005,1.0,exploration
7740,1.0,0.005,1.0,exploration
7741,1.0,0.005,1.0,exploration
7742,1.0,0.005,1.0,exploration
7743,1.0,0.005,1.0,exploration
7744,1.0,0.005,1.0,exploration
7745,1.0,0.005,1.0,exploration
7746,1.0,0.005,1.0,exploration
7747,1.0,0.005,1.0,exploration
7748,1.0,0.005,1.0,exploration
7749,1.0,0.005,1.0,exploration
7750,1.0,0.005,1.0,exploration
7751,1.0,0.005,1.0,exploration
7752,1.0,0.005,1.0,exploration
7753,1.0,0.005,1.0,exploration
7754,1.0,0.005,1.0,exploration
7755,1.0,0.005,1.0,exploration
7756,1.0,0.005,1.0,exploration
7757,1.0,0.005,1.0,exploration
7758,1.0,0.005,1.0,exploration
7759,1.0,0.005,1.0,exploration
7760,1.0,0.005,1.0,exploration
7761,1.0,0.005,1.0,exploration
7762,1.0,0.005,1.0,exploration
7763,1.0,0.005,1.0,exploration
7764,1.0,0.005,1.0,exploration
7765,1.0,0.005,1.0,exploration
7766,1.0,0.005,1.0,exploration
7767,1.0,0.005,1.0,exploration
7768,1.0,0.005,1.0,exploration
7769,1.0,0.005,1.0,exploration
7770,1.0,0.005,1.0,exploration
7771,1.0,0.005,1.0,exploration
7772,1.0,0.005,1.0,exploration
7773,1.0,0.005,1.0,exploration
7774,1.0,0.005,1.0,exploration
7775,1.0,0.005,1.0,exploration
7776,1.0,0.005,1.0,exploration
7777,1.0,0.005,1.0,exploration
7778,1.0,0.005,1.0,exploration
7779,1.0,0.005,1.0,exploration
7780,1.0,0.005,1.0,exploration
7781,1.0,0.005,1.0,exploration
7782,1.0,0.005,1.0,exploration
7783,1.0,0.005,1.0,exploration
7784,1.0,0.005,1.0,exploration
7785,1.0,0.005,1.0,exploration
7786,1.0,0.005,1.0,exploration
7787,1.0,0.005,1.0,exploration
7788,1.0,0.005,1.0,exploration
7789,1.0,0.005,1.0,exploration
7790,1.0,0.005,1.0,exploration
7791,1.0,0.005,1.0,exploration
7792,1.0,0.005,1.0,exploration
7793,1.0,0.005,1.0,exploration
7794,1.0,0.005,1.0,exploration
7795,1.0,0.005,1.0,exploration
7796,1.0,0.005,1.0,exploration
7797,1.0,0.005,1.0,exploration
7798,1.0,0.005,1.0,exploration
7799,1.0,0.005,1.0,exploration
7800,1.0,0.005,1.0,exploration
7801,1.0,0.005,1.0,exploration
7802,1.0,0.005,1.0,exploration
7803,1.0,0.005,1.0,exploration
7804,1.0,0.005,1.0,exploration
7805,1.0,0.005,1.0,exploration
7806,1.0,0.005,1.0,exploration
7807,1.0,0.005,1.0,exploration
7808,1.0,0.005,1.0,exploration
7809,1.0,0.005,1.0,exploration
7810,1.0,0.005,1.0,exploration
7811,1.0,0.005,1.0,exploration
7812,1.0,0.005,1.0,exploration
7813,1.0,0.005,1.0,exploration
7814,1.0,0.005,1.0,exploration
7815,1.0,0.005,1.0,exploration
7816,1.0,0.005,1.0,exploration
7817,1.0,0.005,1.0,exploration
7818,1.0,0.005,1.0,exploration
7819,1.0,0.005,1.0,exploration
7820,1.0,0.005,1.0,exploration
7821,1.0,0.005,1.0,exploration
7822,1.0,0.005,1.0,exploration
7823,1.0,0.005,1.0,exploration
7824,1.0,0.005,1.0,exploration
7825,1.0,0.005,1.0,exploration
7826,1.0,0.005,1.0,exploration
7827,1.0,0.005,1.0,exploration
7828,1.0,0.005,1.0,exploration
7829,1.0,0.005,1.0,exploration
7830,1.0,0.005,1.0,exploration
7831,1.0,0.005,1.0,exploration
7832,1.0,0.005,1.0,exploration
7833,1.0,0.005,1.0,exploration
7834,1.0,0.005,1.0,exploration
7835,1.0,0.005,1.0,exploration
7836,1.0,0.005,1.0,exploration
7837,1.0,0.005,1.0,exploration
7838,1.0,0.005,1.0,exploration
7839,1.0,0.005,1.0,exploration
7840,1.0,0.005,1.0,exploration
7841,1.0,0.005,1.0,exploration
7842,1.0,0.005,1.0,exploration
7843,1.0,0.005,1.0,exploration
7844,1.0,0.005,1.0,exploration
7845,1.0,0.005,1.0,exploration
7846,1.0,0.005,1.0,exploration
7847,1.0,0.005,1.0,exploration
7848,1.0,0.005,1.0,exploration
7849,1.0,0.005,1.0,exploration
7850,1.0,0.005,1.0,exploration
7851,1.0,0.005,1.0,exploration
7852,1.0,0.005,1.0,exploration
7853,1.0,0.005,1.0,exploration
7854,1.0,0.005,1.0,exploration
7855,1.0,0.005,1.0,exploration
7856,1.0,0.005,1.0,exploration
7857,1.0,0.005,1.0,exploration
7858,1.0,0.005,1.0,exploration
7859,1.0,0.005,1.0,exploration
7860,1.0,0.005,1.0,exploration
7861,1.0,0.005,1.0,exploration
7862,1.0,0.005,1.0,exploration
7863,1.0,0.005,1.0,exploration
7864,1.0,0.005,1.0,exploration
7865,1.0,0.005,1.0,exploration
7866,1.0,0.005,1.0,exploration
7867,1.0,0.005,1.0,exploration
7868,1.0,0.005,1.0,exploration
7869,1.0,0.005,1.0,exploration
7870,1.0,0.005,1.0,exploration
7871,1.0,0.005,1.0,exploration
7872,1.0,0.005,1.0,exploration
7873,1.0,0.005,1.0,exploration
7874,1.0,0.005,1.0,exploration
7875,1.0,0.005,1.0,exploration
7876,1.0,0.005,1.0,exploration
7877,1.0,0.005,1.0,exploration
7878,1.0,0.005,1.0,exploration
7879,1.0,0.005,1.0,exploration
7880,1.0,0.005,1.0,exploration
7881,1.0,0.005,1.0,exploration
7882,1.0,0.005,1.0,exploration
7883,1.0,0.005,1.0,exploration
7884,1.0,0.005,1.0,exploration
7885,1.0,0.005,1.0,exploration
7886,1.0,0.005,1.0,exploration
7887,1.0,0.005,1.0,exploration
7888,1.0,0.005,1.0,exploration
7889,1.0,0.005,1.0,exploration
7890,1.0,0.005,1.0,exploration
7891,1.0,0.005,1.0,exploration
7892,1.0,0.005,1.0,exploration
7893,1.0,0.005,1.0,exploration
7894,1.0,0.005,1.0,exploration
7895,1.0,0.005,1.0,exploration
7896,1.0,0.005,1.0,exploration
7897,1.0,0.005,1.0,exploration
7898,1.0,0.005,1.0,exploration
7899,1.0,0.005,1.0,exploration
7900,1.0,0.005,1.0,exploration
7901,1.0,0.005,1.0,exploration
7902,1.0,0.005,1.0,exploration
7903,1.0,0.005,1.0,exploration
7904,1.0,0.005,1.0,exploration
7905,1.0,0.005,1.0,exploration
7906,1.0,0.005,1.0,exploration
7907,1.0,0.005,1.0,exploration
7908,1.0,0.005,1.0,exploration
7909,1.0,0.005,1.0,exploration
7910,1.0,0.005,1.0,exploration
7911,1.0,0.005,1.0,exploration
7912,1.0,0.005,1.0,exploration
7913,1.0,0.005,1.0,exploration
7914,1.0,0.005,1.0,exploration
7915,1.0,0.005,1.0,exploration
7916,1.0,0.005,1.0,exploration
7917,1.0,0.005,1.0,exploration
7918,1.0,0.005,1.0,exploration
7919,1.0,0.005,1.0,exploration
7920,1.0,0.005,1.0,exploration
7921,1.0,0.005,1.0,exploration
7922,1.0,0.005,1.0,exploration
7923,1.0,0.005,1.0,exploration
7924,1.0,0.005,1.0,exploration
7925,1.0,0.005,1.0,exploration
7926,1.0,0.005,1.0,exploration
7927,1.0,0.005,1.0,exploration
7928,1.0,0.005,1.0,exploration
7929,1.0,0.005,1.0,exploration
7930,1.0,0.005,1.0,exploration
7931,1.0,0.005,1.0,exploration
7932,1.0,0.005,1.0,exploration
7933,1.0,0.005,1.0,exploration
7934,1.0,0.005,1.0,exploration
7935,1.0,0.005,1.0,exploration
7936,1.0,0.005,1.0,exploration
7937,1.0,0.005,1.0,exploration
7938,1.0,0.005,1.0,exploration
7939,1.0,0.005,1.0,exploration
7940,1.0,0.005,1.0,exploration
7941,1.0,0.005,1.0,exploration
7942,1.0,0.005,1.0,exploration
7943,1.0,0.005,1.0,exploration
7944,1.0,0.005,1.0,exploration
7945,1.0,0.005,1.0,exploration
7946,1.0,0.005,1.0,exploration
7947,1.0,0.005,1.0,exploration
7948,1.0,0.005,1.0,exploration
7949,1.0,0.005,1.0,exploration
7950,1.0,0.005,1.0,exploration
7951,1.0,0.005,1.0,exploration
7952,1.0,0.005,1.0,exploration
7953,1.0,0.005,1.0,exploration
7954,1.0,0.005,1.0,exploration
7955,1.0,0.005,1.0,exploration
7956,1.0,0.005,1.0,exploration
7957,1.0,0.005,1.0,exploration
7958,1.0,0.005,1.0,exploration
7959,1.0,0.005,1.0,exploration
7960,1.0,0.005,1.0,exploration
7961,1.0,0.005,1.0,exploration
7962,1.0,0.005,1.0,exploration
7963,1.0,0.005,1.0,exploration
7964,1.0,0.005,1.0,exploration
7965,1.0,0.005,1.0,exploration
7966,1.0,0.005,1.0,exploration
7967,1.0,0.005,1.0,exploration
7968,1.0,0.005,1.0,exploration
7969,1.0,0.005,1.0,exploration
7970,1.0,0.005,1.0,exploration
7971,1.0,0.005,1.0,exploration
7972,1.0,0.005,1.0,exploration
7973,1.0,0.005,1.0,exploration
7974,1.0,0.005,1.0,exploration
7975,1.0,0.005,1.0,exploration
7976,1.0,0.005,1.0,exploration
7977,1.0,0.005,1.0,exploration
7978,1.0,0.005,1.0,exploration
7979,1.0,0.005,1.0,exploration
7980,1.0,0.005,1.0,exploration
7981,1.0,0.005,1.0,exploration
7982,1.0,0.005,1.0,exploration
7983,1.0,0.005,1.0,exploration
7984,1.0,0.005,1.0,exploration
7985,1.0,0.005,1.0,exploration
7986,1.0,0.005,1.0,exploration
7987,1.0,0.005,1.0,exploration
7988,1.0,0.005,1.0,exploration
7989,1.0,0.005,1.0,exploration
7990,1.0,0.005,1.0,exploration
7991,1.0,0.005,1.0,exploration
7992,1.0,0.005,1.0,exploration
7993,1.0,0.005,1.0,exploration
7994,1.0,0.005,1.0,exploration
7995,1.0,0.005,1.0,exploration
7996,1.0,0.005,1.0,exploration
7997,1.0,0.005,1.0,exploration
7998,1.0,0.005,1.0,exploration
7999,1.0,0.005,1.0,exploration
8000,1.0,0.005,1.0,exploration
8001,1.0,0.005,1.0,exploration
8002,1.0,0.005,1.0,exploration
8003,1.0,0.005,1.0,exploration
8004,1.0,0.005,1.0,exploration
8005,1.0,0.005,1.0,exploration
8006,1.0,0.005,1.0,exploration
8007,1.0,0.005,1.0,exploration
8008,1.0,0.005,1.0,exploration
8009,1.0,0.005,1.0,exploration
8010,1.0,0.005,1.0,exploration
8011,1.0,0.005,1.0,exploration
8012,1.0,0.005,1.0,exploration
8013,1.0,0.005,1.0,exploration
8014,1.0,0.005,1.0,exploration
8015,1.0,0.005,1.0,exploration
8016,1.0,0.005,1.0,exploration
8017,1.0,0.005,1.0,exploration
8018,1.0,0.005,1.0,exploration
8019,1.0,0.005,1.0,exploration
8020,1.0,0.005,1.0,exploration
8021,1.0,0.005,1.0,exploration
8022,1.0,0.005,1.0,exploration
8023,1.0,0.005,1.0,exploration
8024,1.0,0.005,1.0,exploration
8025,1.0,0.005,1.0,exploration
8026,1.0,0.005,1.0,exploration
8027,1.0,0.005,1.0,exploration
8028,1.0,0.005,1.0,exploration
8029,1.0,0.005,1.0,exploration
8030,1.0,0.005,1.0,exploration
8031,1.0,0.005,1.0,exploration
8032,1.0,0.005,1.0,exploration
8033,1.0,0.005,1.0,exploration
8034,1.0,0.005,1.0,exploration
8035,1.0,0.005,1.0,exploration
8036,1.0,0.005,1.0,exploration
8037,1.0,0.005,1.0,exploration
8038,1.0,0.005,1.0,exploration
8039,1.0,0.005,1.0,exploration
8040,1.0,0.005,1.0,exploration
8041,1.0,0.005,1.0,exploration
8042,1.0,0.005,1.0,exploration
8043,1.0,0.005,1.0,exploration
8044,1.0,0.005,1.0,exploration
8045,1.0,0.005,1.0,exploration
8046,1.0,0.005,1.0,exploration
8047,1.0,0.005,1.0,exploration
8048,1.0,0.005,1.0,exploration
8049,1.0,0.005,1.0,exploration
8050,1.0,0.005,1.0,exploration
8051,1.0,0.005,1.0,exploration
8052,1.0,0.005,1.0,exploration
8053,1.0,0.005,1.0,exploration
8054,1.0,0.005,1.0,exploration
8055,1.0,0.005,1.0,exploration
8056,1.0,0.005,1.0,exploration
8057,1.0,0.005,1.0,exploration
8058,1.0,0.005,1.0,exploration
8059,1.0,0.005,1.0,exploration
8060,1.0,0.005,1.0,exploration
8061,1.0,0.005,1.0,exploration
8062,1.0,0.005,1.0,exploration
8063,1.0,0.005,1.0,exploration
8064,1.0,0.005,1.0,exploration
8065,1.0,0.005,1.0,exploration
8066,1.0,0.005,1.0,exploration
8067,1.0,0.005,1.0,exploration
8068,1.0,0.005,1.0,exploration
8069,1.0,0.005,1.0,exploration
8070,1.0,0.005,1.0,exploration
8071,1.0,0.005,1.0,exploration
8072,1.0,0.005,1.0,exploration
8073,1.0,0.005,1.0,exploration
8074,1.0,0.005,1.0,exploration
8075,1.0,0.005,1.0,exploration
8076,1.0,0.005,1.0,exploration
8077,1.0,0.005,1.0,exploration
8078,1.0,0.005,1.0,exploration
8079,1.0,0.005,1.0,exploration
8080,1.0,0.005,1.0,exploration
8081,1.0,0.005,1.0,exploration
8082,1.0,0.005,1.0,exploration
8083,1.0,0.005,1.0,exploration
8084,1.0,0.005,1.0,exploration
8085,1.0,0.005,1.0,exploration
8086,1.0,0.005,1.0,exploration
8087,1.0,0.005,1.0,exploration
8088,1.0,0.005,1.0,exploration
8089,1.0,0.005,1.0,exploration
8090,1.0,0.005,1.0,exploration
8091,1.0,0.005,1.0,exploration
8092,1.0,0.005,1.0,exploration
8093,1.0,0.005,1.0,exploration
8094,1.0,0.005,1.0,exploration
8095,1.0,0.005,1.0,exploration
8096,1.0,0.005,1.0,exploration
8097,1.0,0.005,1.0,exploration
8098,1.0,0.005,1.0,exploration
8099,1.0,0.005,1.0,exploration
8100,1.0,0.005,1.0,exploration
8101,1.0,0.005,1.0,exploration
8102,1.0,0.005,1.0,exploration
8103,1.0,0.005,1.0,exploration
8104,1.0,0.005,1.0,exploration
8105,1.0,0.005,1.0,exploration
8106,1.0,0.005,1.0,exploration
8107,1.0,0.005,1.0,exploration
8108,1.0,0.005,1.0,exploration
8109,1.0,0.005,1.0,exploration
8110,1.0,0.005,1.0,exploration
8111,1.0,0.005,1.0,exploration
8112,1.0,0.005,1.0,exploration
8113,1.0,0.005,1.0,exploration
8114,1.0,0.005,1.0,exploration
8115,1.0,0.005,1.0,exploration
8116,1.0,0.005,1.0,exploration
8117,1.0,0.005,1.0,exploration
8118,1.0,0.005,1.0,exploration
8119,1.0,0.005,1.0,exploration
8120,1.0,0.005,1.0,exploration
8121,1.0,0.005,1.0,exploration
8122,1.0,0.005,1.0,exploration
8123,1.0,0.005,1.0,exploration
8124,1.0,0.005,1.0,exploration
8125,1.0,0.005,1.0,exploration
8126,1.0,0.005,1.0,exploration
8127,1.0,0.005,1.0,exploration
8128,1.0,0.005,1.0,exploration
8129,1.0,0.005,1.0,exploration
8130,1.0,0.005,1.0,exploration
8131,1.0,0.005,1.0,exploration
8132,1.0,0.005,1.0,exploration
8133,1.0,0.005,1.0,exploration
8134,1.0,0.005,1.0,exploration
8135,1.0,0.005,1.0,exploration
8136,1.0,0.005,1.0,exploration
8137,1.0,0.005,1.0,exploration
8138,1.0,0.005,1.0,exploration
8139,1.0,0.005,1.0,exploration
8140,1.0,0.005,1.0,exploration
8141,1.0,0.005,1.0,exploration
8142,1.0,0.005,1.0,exploration
8143,1.0,0.005,1.0,exploration
8144,1.0,0.005,1.0,exploration
8145,1.0,0.005,1.0,exploration
8146,1.0,0.005,1.0,exploration
8147,1.0,0.005,1.0,exploration
8148,1.0,0.005,1.0,exploration
8149,1.0,0.005,1.0,exploration
8150,1.0,0.005,1.0,exploration
8151,1.0,0.005,1.0,exploration
8152,1.0,0.005,1.0,exploration
8153,1.0,0.005,1.0,exploration
8154,1.0,0.005,1.0,exploration
8155,1.0,0.005,1.0,exploration
8156,1.0,0.005,1.0,exploration
8157,1.0,0.005,1.0,exploration
8158,1.0,0.005,1.0,exploration
8159,1.0,0.005,1.0,exploration
8160,1.0,0.005,1.0,exploration
8161,1.0,0.005,1.0,exploration
8162,1.0,0.005,1.0,exploration
8163,1.0,0.005,1.0,exploration
8164,1.0,0.005,1.0,exploration
8165,1.0,0.005,1.0,exploration
8166,1.0,0.005,1.0,exploration
8167,1.0,0.005,1.0,exploration
8168,1.0,0.005,1.0,exploration
8169,1.0,0.005,1.0,exploration
8170,1.0,0.005,1.0,exploration
8171,1.0,0.005,1.0,exploration
8172,1.0,0.005,1.0,exploration
8173,1.0,0.005,1.0,exploration
8174,1.0,0.005,1.0,exploration
8175,1.0,0.005,1.0,exploration
8176,1.0,0.005,1.0,exploration
8177,1.0,0.005,1.0,exploration
8178,1.0,0.005,1.0,exploration
8179,1.0,0.005,1.0,exploration
8180,1.0,0.005,1.0,exploration
8181,1.0,0.005,1.0,exploration
8182,1.0,0.005,1.0,exploration
8183,1.0,0.005,1.0,exploration
8184,1.0,0.005,1.0,exploration
8185,1.0,0.005,1.0,exploration
8186,1.0,0.005,1.0,exploration
8187,1.0,0.005,1.0,exploration
8188,1.0,0.005,1.0,exploration
8189,1.0,0.005,1.0,exploration
8190,1.0,0.005,1.0,exploration
8191,1.0,0.005,1.0,exploration
8192,1.0,0.005,1.0,exploration
8193,1.0,0.005,1.0,exploration
8194,1.0,0.005,1.0,exploration
8195,1.0,0.005,1.0,exploration
8196,1.0,0.005,1.0,exploration
8197,1.0,0.005,1.0,exploration
8198,1.0,0.005,1.0,exploration
8199,1.0,0.005,1.0,exploration
8200,1.0,0.005,1.0,exploration
8201,1.0,0.005,1.0,exploration
8202,1.0,0.005,1.0,exploration
8203,1.0,0.005,1.0,exploration
8204,1.0,0.005,1.0,exploration
8205,1.0,0.005,1.0,exploration
8206,1.0,0.005,1.0,exploration
8207,1.0,0.005,1.0,exploration
8208,1.0,0.005,1.0,exploration
8209,1.0,0.005,1.0,exploration
8210,1.0,0.005,1.0,exploration
8211,1.0,0.005,1.0,exploration
8212,1.0,0.005,1.0,exploration
8213,1.0,0.005,1.0,exploration
8214,1.0,0.005,1.0,exploration
8215,1.0,0.005,1.0,exploration
8216,1.0,0.005,1.0,exploration
8217,1.0,0.005,1.0,exploration
8218,1.0,0.005,1.0,exploration
8219,1.0,0.005,1.0,exploration
8220,1.0,0.005,1.0,exploration
8221,1.0,0.005,1.0,exploration
8222,1.0,0.005,1.0,exploration
8223,1.0,0.005,1.0,exploration
8224,1.0,0.005,1.0,exploration
8225,1.0,0.005,1.0,exploration
8226,1.0,0.005,1.0,exploration
8227,1.0,0.005,1.0,exploration
8228,1.0,0.005,1.0,exploration
8229,1.0,0.005,1.0,exploration
8230,1.0,0.005,1.0,exploration
8231,1.0,0.005,1.0,exploration
8232,1.0,0.005,1.0,exploration
8233,1.0,0.005,1.0,exploration
8234,1.0,0.005,1.0,exploration
8235,1.0,0.005,1.0,exploration
8236,1.0,0.005,1.0,exploration
8237,1.0,0.005,1.0,exploration
8238,1.0,0.005,1.0,exploration
8239,1.0,0.005,1.0,exploration
8240,1.0,0.005,1.0,exploration
8241,1.0,0.005,1.0,exploration
8242,1.0,0.005,1.0,exploration
8243,1.0,0.005,1.0,exploration
8244,1.0,0.005,1.0,exploration
8245,1.0,0.005,1.0,exploration
8246,1.0,0.005,1.0,exploration
8247,1.0,0.005,1.0,exploration
8248,1.0,0.005,1.0,exploration
8249,1.0,0.005,1.0,exploration
8250,1.0,0.005,1.0,exploration
8251,1.0,0.005,1.0,exploration
8252,1.0,0.005,1.0,exploration
8253,1.0,0.005,1.0,exploration
8254,1.0,0.005,1.0,exploration
8255,1.0,0.005,1.0,exploration
8256,1.0,0.005,1.0,exploration
8257,1.0,0.005,1.0,exploration
8258,1.0,0.005,1.0,exploration
8259,1.0,0.005,1.0,exploration
8260,1.0,0.005,1.0,exploration
8261,1.0,0.005,1.0,exploration
8262,1.0,0.005,1.0,exploration
8263,1.0,0.005,1.0,exploration
8264,1.0,0.005,1.0,exploration
8265,1.0,0.005,1.0,exploration
8266,1.0,0.005,1.0,exploration
8267,1.0,0.005,1.0,exploration
8268,1.0,0.005,1.0,exploration
8269,1.0,0.005,1.0,exploration
8270,1.0,0.005,1.0,exploration
8271,1.0,0.005,1.0,exploration
8272,1.0,0.005,1.0,exploration
8273,1.0,0.005,1.0,exploration
8274,1.0,0.005,1.0,exploration
8275,1.0,0.005,1.0,exploration
8276,1.0,0.005,1.0,exploration
8277,1.0,0.005,1.0,exploration
8278,1.0,0.005,1.0,exploration
8279,1.0,0.005,1.0,exploration
8280,1.0,0.005,1.0,exploration
8281,1.0,0.005,1.0,exploration
8282,1.0,0.005,1.0,exploration
8283,1.0,0.005,1.0,exploration
8284,1.0,0.005,1.0,exploration
8285,1.0,0.005,1.0,exploration
8286,1.0,0.005,1.0,exploration
8287,1.0,0.005,1.0,exploration
8288,1.0,0.005,1.0,exploration
8289,1.0,0.005,1.0,exploration
8290,1.0,0.005,1.0,exploration
8291,1.0,0.005,1.0,exploration
8292,1.0,0.005,1.0,exploration
8293,1.0,0.005,1.0,exploration
8294,1.0,0.005,1.0,exploration
8295,1.0,0.005,1.0,exploration
8296,1.0,0.005,1.0,exploration
8297,1.0,0.005,1.0,exploration
8298,1.0,0.005,1.0,exploration
8299,1.0,0.005,1.0,exploration
8300,1.0,0.005,1.0,exploration
8301,1.0,0.005,1.0,exploration
8302,1.0,0.005,1.0,exploration
8303,1.0,0.005,1.0,exploration
8304,1.0,0.005,1.0,exploration
8305,1.0,0.005,1.0,exploration
8306,1.0,0.005,1.0,exploration
8307,1.0,0.005,1.0,exploration
8308,1.0,0.005,1.0,exploration
8309,1.0,0.005,1.0,exploration
8310,1.0,0.005,1.0,exploration
8311,1.0,0.005,1.0,exploration
8312,1.0,0.005,1.0,exploration
8313,1.0,0.005,1.0,exploration
8314,1.0,0.005,1.0,exploration
8315,1.0,0.005,1.0,exploration
8316,1.0,0.005,1.0,exploration
8317,1.0,0.005,1.0,exploration
8318,1.0,0.005,1.0,exploration
8319,1.0,0.005,1.0,exploration
8320,1.0,0.005,1.0,exploration
8321,1.0,0.005,1.0,exploration
8322,1.0,0.005,1.0,exploration
8323,1.0,0.005,1.0,exploration
8324,1.0,0.005,1.0,exploration
8325,1.0,0.005,1.0,exploration
8326,1.0,0.005,1.0,exploration
8327,1.0,0.005,1.0,exploration
8328,1.0,0.005,1.0,exploration
8329,1.0,0.005,1.0,exploration
8330,1.0,0.005,1.0,exploration
8331,1.0,0.005,1.0,exploration
8332,1.0,0.005,1.0,exploration
8333,1.0,0.005,1.0,exploration
8334,1.0,0.005,1.0,exploration
8335,1.0,0.005,1.0,exploration
